datetime,charlie kirk_intensity,charlie kirk shot_intensity,charlie kirk shooter_intensity,la fires_intensity,tariffs_intensity,gene hackman_intensity,tariff_intensity,trump tariffs_intensity,trump approval rating_intensity,pope leo xiv_intensity,shedeur sanders_intensity,government shutdown_intensity,trump epstein_intensity,federal employees_intensity,shutdown_intensity,kash patel_intensity,xrp price_intensity,measles_intensity,f1 movie_intensity,switch 2_intensity,ai news_intensity,trump health_intensity,medicaid_intensity,greenland_intensity,nintendo switch 2_intensity,department of education_intensity,pete hegseth_intensity,powerball_intensity,pope francis_intensity,zelensky_intensity,xrp news_intensity,hulk hogan_intensity,stock market today_intensity,politico_intensity,bitcoin price_intensity,blake lively_intensity,chatgpt_intensity,harvard_intensity,justin baldoni_intensity,stock market_intensity,tesla stock_intensity,immigration_intensity,us news_intensity,aaron rodgers_intensity,pakistan_intensity
2025-09-14,1.4382,0.0271,0.0128,0.0,0.2848,0.0008,0.1444,0.0822,0.0008,0.1069,0.0175,0.0271,0.0,0.0223,0.0734,0.0877,0.0024,0.0112,0.0016,0.0088,0.0008,0.0,0.063,0.0056,0.0064,0.0383,0.055,0.0128,0.0231,0.0407,0.0,0.0048,0.0,0.0215,0.0016,0.0024,0.0614,0.0566,0.0008,0.0989,0.0112,0.5297,0.0112,0.0335,0.0965
2025-09-15,1.5127,0.0524,0.0042,0.0005,0.3808,0.0016,0.2247,0.0759,0.0225,0.1158,0.0094,0.0262,0.0031,0.023,0.1063,0.1797,0.0016,0.0639,0.0,0.0089,0.0031,0.0157,0.0885,0.0079,0.0037,0.0864,0.0288,0.0199,0.0309,0.0183,0.0,0.0194,0.0021,0.0262,0.0031,0.0068,0.0718,0.1184,0.0063,0.1095,0.0267,0.5536,0.0131,0.0938,0.0576
2025-09-16,1.8099,0.0656,0.0059,0.0,0.4762,0.0012,0.2208,0.1119,0.0012,0.0709,0.0029,0.089,0.0152,0.0176,0.1833,0.4733,0.0041,0.1007,0.017,0.0094,0.0012,0.0053,0.1335,0.0135,0.0059,0.092,0.0867,0.0158,0.0059,0.0182,0.0,0.0269,0.0018,0.0392,0.0047,0.0234,0.1868,0.1529,0.0223,0.089,0.0193,0.6519,0.0123,0.0193,0.0609
2025-09-17,1.6595,0.0351,0.0166,0.0,0.5502,0.0013,0.2266,0.1411,0.0134,0.0281,0.0038,0.0772,0.0594,0.0447,0.1194,0.4091,0.0019,0.0434,0.0013,0.0089,0.0026,0.0102,0.143,0.0236,0.0064,0.09,0.0511,0.0089,0.0064,0.0096,0.0,0.0153,0.0032,0.0581,0.0115,0.0038,0.1136,0.1142,0.0019,0.074,0.0096,0.5738,0.0089,0.0632,0.0485
2025-09-18,1.9724,0.0509,0.0403,0.0,0.4528,0.0007,0.1528,0.0983,0.0021,0.0226,0.0,0.0403,0.0354,0.0524,0.0877,0.2158,0.0028,0.1358,0.0028,0.0085,0.0014,0.017,0.1401,0.0417,0.005,0.133,0.0679,0.0106,0.0184,0.0099,0.0,0.0035,0.0035,0.0439,0.0035,0.0021,0.1217,0.0707,0.0028,0.0679,0.0064,0.6268,0.0092,0.0092,0.0799
2025-09-19,1.5201,0.0165,0.0113,0.0005,0.4515,0.001,0.1866,0.0809,0.0247,0.017,0.001,0.1567,0.0041,0.0124,0.2093,0.0722,0.0021,0.1907,0.0005,0.016,0.0026,0.0062,0.3134,0.0052,0.0088,0.1283,0.0474,0.0072,0.0072,0.017,0.0,0.0021,0.0021,0.101,0.0052,0.0057,0.0902,0.1072,0.0052,0.0881,0.0046,0.5371,0.0088,0.0134,0.0773
2025-09-20,0.9005,0.0137,0.0048,0.0,0.3587,0.0014,0.1052,0.1319,0.0007,0.1653,0.0034,0.1284,0.0007,0.0321,0.2179,0.0444,0.002,0.082,0.0027,0.0137,0.0,0.0048,0.2207,0.0075,0.0068,0.0813,0.1216,0.0068,0.0184,0.0307,0.0,0.0205,0.0,0.0478,0.0041,0.0014,0.0957,0.0861,0.0007,0.0854,0.0089,0.6832,0.015,0.0102,0.0895
2025-09-21,1.4102,0.0048,0.0131,0.0014,0.2753,0.0021,0.0837,0.0961,0.0083,0.0277,0.009,0.0484,0.0,0.0311,0.0913,0.0339,0.0007,0.0166,0.0007,0.0097,0.0007,0.1037,0.0975,0.0083,0.0076,0.0284,0.2939,0.0131,0.0083,0.0111,0.0,0.0069,0.0,0.0256,0.0028,0.0041,0.0318,0.0415,0.0014,0.0512,0.009,0.4993,0.0131,0.0332,0.0664
2025-09-22,1.8717,0.0227,0.0432,0.0,0.3,0.0011,0.1384,0.0941,0.0315,0.0232,0.0028,0.0531,0.0017,0.01,0.1024,0.0974,0.0011,0.0443,0.0,0.0072,0.0,0.026,0.1334,0.0055,0.005,0.0742,0.1312,0.0111,0.016,0.0089,0.0,0.0022,0.0022,0.0576,0.0066,0.0039,0.1179,0.1079,0.0017,0.0753,0.0061,0.4162,0.0055,0.0465,0.0548
2025-09-23,1.1714,0.0177,0.0005,0.0,0.4701,0.0005,0.1837,0.1262,0.0014,0.0235,0.0043,0.1564,0.0072,0.0149,0.2322,0.06,0.0038,0.0796,0.0005,0.0091,0.0014,0.0278,0.2686,0.0062,0.0067,0.0796,0.0369,0.1377,0.0072,0.0499,0.0005,0.0096,0.0197,0.0681,0.0077,0.0043,0.0628,0.1823,0.0024,0.1146,0.0048,0.5608,0.0134,0.0134,0.1482
2025-09-24,1.1439,0.0196,0.0055,0.0005,0.345,0.0,0.1346,0.0758,0.0301,0.0246,0.004,0.0914,0.0603,0.0999,0.1401,0.3028,0.0025,0.0336,0.0035,0.0206,0.001,0.0372,0.2159,0.0291,0.0156,0.0798,0.0251,0.011,0.006,0.0457,0.0,0.002,0.0025,0.0939,0.007,0.0095,0.114,0.0959,0.008,0.0758,0.003,1.047,0.0121,0.006,0.113
2025-09-25,0.8054,0.0518,0.0015,0.0015,0.3879,0.001,0.2213,0.1429,0.004,0.0176,0.0015,0.2219,0.0211,0.0825,0.3406,0.2596,0.0015,0.0161,0.0045,0.0201,0.003,0.0136,0.2701,0.0116,0.0151,0.0931,0.1172,0.0201,0.0101,0.0282,0.0,0.0015,0.003,0.1117,0.0055,0.001,0.0895,0.1066,0.0,0.1056,0.004,0.8552,0.0151,0.0141,0.1066
2025-09-26,0.7712,0.0268,0.001,0.0,0.6336,0.0005,0.3763,0.1303,0.0332,0.0161,0.0,0.2402,0.002,0.1352,0.3197,0.2758,0.0015,0.0552,0.0024,0.0132,0.0015,0.0127,0.2816,0.0073,0.0083,0.1113,0.1206,0.0054,0.0088,0.0166,0.0,0.001,0.0024,0.0727,0.0083,0.0024,0.0503,0.1211,0.001,0.1972,0.0059,0.639,0.0107,0.0283,0.102
2025-09-27,0.8069,0.0214,0.0,0.0007,0.4115,0.0013,0.1613,0.1392,0.0161,0.0227,0.0027,0.1358,0.0033,0.0422,0.2001,0.1954,0.0013,0.0114,0.0007,0.012,0.0007,0.0047,0.1171,0.006,0.0094,0.0729,0.1218,0.0047,0.0167,0.0221,0.0,0.0181,0.0,0.0803,0.006,0.0047,0.0897,0.0629,0.0013,0.101,0.0013,0.8558,0.0074,0.0174,0.081
2025-09-28,0.2215,0.0021,0.0007,0.0,0.1725,0.0014,0.0696,0.0433,0.0,0.0078,0.0036,0.24,0.0,0.0135,0.2947,0.0753,0.0057,0.0369,0.0,0.005,0.0021,0.0071,0.1498,0.0043,0.0036,0.1505,0.159,0.0107,0.0376,0.044,0.0007,0.0028,0.0,0.0277,0.0064,0.0,0.0646,0.0866,0.0,0.0625,0.0057,0.6958,0.0163,0.0469,0.0795
2025-09-29,0.3123,0.0125,0.0012,0.0006,0.2905,0.0006,0.2001,0.0748,0.0237,0.0374,0.0056,0.3759,0.0006,0.1284,0.4875,0.0598,0.0031,0.0112,0.0025,0.0056,0.0025,0.0056,0.2001,0.0081,0.0031,0.0742,0.1509,0.0019,0.0312,0.015,0.0,0.0212,0.0012,0.0287,0.0075,0.0056,0.1004,0.0966,0.0056,0.1159,0.0044,0.6471,0.0131,0.0418,0.0711
2025-09-30,0.334,0.0172,0.0005,0.0,0.4121,0.001,0.2579,0.0901,0.0021,0.0182,0.0031,0.9086,0.0021,0.2475,1.2467,0.1282,0.0026,0.0063,0.0005,0.0104,0.001,0.0641,0.4538,0.0094,0.0068,0.1542,0.36,0.0068,0.0068,0.0135,0.0,0.0005,0.001,0.0646,0.0083,0.0042,0.1021,0.1329,0.0036,0.0922,0.0021,0.7362,0.012,0.0068,0.1777
2025-10-01,0.456,0.0104,0.0,0.0,0.4985,0.0007,0.2019,0.1088,0.0261,0.0633,0.038,1.7257,0.003,0.5872,2.225,0.0373,0.0015,0.0291,0.0007,0.0089,0.0007,0.0134,0.8167,0.0089,0.006,0.2071,0.2861,0.0067,0.0276,0.0164,0.0,0.0007,0.0007,0.0499,0.0082,0.0022,0.1013,0.1714,0.0015,0.0805,0.003,0.8554,0.0134,0.0045,0.1073
2025-10-02,0.2806,0.0024,0.0006,0.0,0.283,0.0012,0.1615,0.087,0.0042,0.224,0.0131,1.4025,0.0036,0.3515,1.7481,0.0572,0.0024,0.0298,0.0006,0.0071,0.0,0.025,0.4784,0.0083,0.0048,0.1376,0.1436,0.0083,0.1633,0.0238,0.0,0.0042,0.0,0.0703,0.0048,0.0012,0.1108,0.1174,0.0012,0.0816,0.0167,0.7078,0.0089,0.0077,0.0947
2025-10-03,0.2591,0.0026,0.0,0.0006,0.3752,0.0032,0.292,0.1218,0.0367,0.118,0.0045,1.2828,0.0503,0.3146,1.5013,0.0696,0.0006,0.0438,0.0026,0.009,0.0006,0.0593,0.243,0.0161,0.0064,0.1186,0.2192,0.0064,0.1006,0.0058,0.0,0.2353,0.0026,0.0677,0.0045,0.0419,0.098,0.1218,0.0219,0.1218,0.0064,0.8999,0.0129,0.009,0.0638
2025-10-04,0.172,0.0054,0.0,0.0011,0.3021,0.0011,0.1505,0.0795,0.0,0.014,0.0043,0.6041,0.0054,0.1096,0.8224,0.072,0.0011,0.014,0.0,0.0075,0.0011,0.0021,0.1956,0.0118,0.0054,0.1096,0.1268,0.0021,0.015,0.0279,0.0,0.0021,0.0,0.0548,0.0054,0.015,0.0301,0.1043,0.0064,0.0527,0.0226,0.9234,0.0172,0.0107,0.0613
2025-10-05,0.0943,0.0051,0.0,0.001,0.1855,0.0,0.1115,0.0558,0.003,0.0335,0.0091,0.584,0.0041,0.2088,0.7107,0.0243,0.003,0.0091,0.0,0.0061,0.001,0.002,0.2869,0.0112,0.003,0.0973,0.3285,0.0071,0.0172,0.0274,0.0,0.0061,0.001,0.0253,0.0061,0.0041,0.0527,0.0973,0.0041,0.074,0.003,0.8303,0.0112,0.0091,0.071
2025-10-06,0.13,0.0006,0.0013,0.0,0.3726,0.0006,0.1615,0.1036,0.0315,0.0399,0.0019,0.7227,0.0026,0.2825,0.9139,0.0637,0.0026,0.1094,0.0,0.0109,0.0013,0.0206,0.2581,0.0103,0.0084,0.1229,0.2902,0.0045,0.0161,0.0103,0.0,0.0006,0.0019,0.0438,0.0051,0.0071,0.1197,0.1236,0.0045,0.1274,0.0045,0.9544,0.0109,0.0135,0.0438
2025-10-07,0.1245,0.0012,0.0,0.0,0.3915,0.0,0.2477,0.0429,0.0025,0.0411,0.0579,0.8839,0.0093,0.2676,1.103,0.1008,0.0037,0.0535,0.0006,0.0131,0.0012,0.005,0.1973,0.0143,0.0075,0.1002,0.0896,0.0081,0.0156,0.0075,0.0,0.0019,0.0025,0.0293,0.0093,0.0056,0.1257,0.094,0.0031,0.1183,0.0237,0.7432,0.0087,0.0075,0.0759
2025-10-08,0.14,0.0016,0.0,0.0011,0.4279,0.0016,0.2413,0.0833,0.0292,0.0483,0.0143,1.0605,0.0101,0.2842,1.2249,0.053,0.0005,0.0329,0.0027,0.0106,0.0016,0.0069,0.1999,0.0117,0.0085,0.0917,0.1177,0.0032,0.0249,0.0048,0.0,0.0021,0.0021,0.0737,0.0106,0.0069,0.1697,0.1559,0.0027,0.1421,0.0164,0.7429,0.0117,0.0074,0.0679
2025-10-09,0.16,0.0005,0.0,0.001,0.2779,0.001,0.1585,0.0637,0.0015,0.1013,0.014,0.7534,0.001,0.1585,0.8723,0.0682,0.0035,0.0321,0.0005,0.015,0.001,0.0135,0.168,0.0145,0.0115,0.0617,0.1264,0.005,0.0537,0.013,0.0,0.0025,0.0035,0.0587,0.0135,0.0075,0.2704,0.1109,0.0015,0.1053,0.0095,0.61,0.011,0.0145,0.0968
2025-10-10,0.1839,0.0023,0.0,0.0014,0.4433,0.0019,0.2875,0.0938,0.0229,0.0476,0.0341,0.8684,0.0009,0.2203,1.0145,0.0233,0.0047,0.0229,0.0084,0.007,0.0005,0.0103,0.1447,0.0093,0.0042,0.1125,0.0751,0.0047,0.0373,0.0238,0.0,0.0037,0.0014,0.0798,0.0079,0.0042,0.0915,0.112,0.0019,0.1059,0.0173,0.7317,0.0098,0.0051,0.1134
2025-10-11,0.1407,0.0007,0.0,0.0,0.4692,0.0022,0.336,0.0711,0.0,0.0135,0.0778,0.7408,0.0,0.1946,0.8538,0.0172,0.0052,0.0322,0.0037,0.0037,0.003,0.0344,0.2245,0.0067,0.0022,0.1527,0.2312,0.0037,0.0075,0.0195,0.0,0.0052,0.0,0.092,0.0082,0.0247,0.0494,0.0659,0.0022,0.1115,0.0022,0.4969,0.0105,0.0052,0.1197
2025-10-12,0.0645,0.0,0.0,0.0,0.3569,0.0047,0.2488,0.0762,0.0031,0.0249,0.0031,0.4346,0.0,0.1174,0.5419,0.0062,0.0016,0.063,0.0,0.0023,0.0008,0.0039,0.0941,0.0086,0.0008,0.0225,0.1112,0.0093,0.0101,0.0365,0.0,0.0016,0.0,0.0272,0.0062,0.0109,0.0412,0.0871,0.0008,0.0778,0.0062,0.4043,0.0132,0.0117,0.1656
2025-10-13,0.0703,0.0,0.0006,0.0006,0.4936,0.0045,0.4133,0.082,0.034,0.0329,0.0039,0.5204,0.0,0.1043,0.6565,0.0112,0.0017,0.1037,0.0268,0.0045,0.0028,0.0022,0.1177,0.0167,0.0017,0.087,0.1015,0.0056,0.0134,0.0117,0.0,0.0011,0.0017,0.0307,0.0084,0.0045,0.0993,0.1099,0.0028,0.111,0.0033,0.377,0.0056,0.0229,0.1004
2025-10-14,0.2715,0.0028,0.0,0.0099,0.5161,0.0014,0.3784,0.0728,0.0028,0.0203,0.0014,0.7067,0.0009,0.1736,0.8193,0.0156,0.0047,0.0492,0.0095,0.0255,0.0028,0.0024,0.1968,0.0123,0.0213,0.1074,0.2587,0.0184,0.0109,0.0199,0.0,0.0005,0.0014,0.0539,0.0099,0.0024,0.3018,0.1282,0.0024,0.0951,0.0024,0.4442,0.0109,0.0142,0.0705
2025-10-15,0.5396,0.0091,0.0,0.0023,0.4437,0.0038,0.3014,0.0769,0.003,0.0152,0.0015,0.8524,0.0023,0.1789,0.9803,0.0479,0.0015,0.0183,0.0023,0.0114,0.0015,0.0008,0.1568,0.0046,0.0068,0.1164,0.1895,0.0107,0.0084,0.0244,0.0,0.0015,0.0008,0.1301,0.0038,0.0023,0.137,0.1142,0.0015,0.0898,0.0091,0.6393,0.0114,0.0213,0.0997
2025-10-16,0.2221,0.0005,0.0,0.0005,0.4919,0.0032,0.2343,0.0615,0.0032,0.0673,0.0,0.7717,0.0021,0.1299,0.9588,0.1277,0.0032,0.0249,0.0048,0.0148,0.0011,0.0027,0.2258,0.0212,0.0111,0.1283,0.2295,0.0133,0.0413,0.0631,0.0,0.0032,0.0037,0.1601,0.009,0.0037,0.0959,0.1055,0.0005,0.1171,0.0037,0.6074,0.0127,0.0164,0.0678
2025-10-17,0.175,0.0005,0.0,0.0,0.3269,0.0026,0.1781,0.0629,0.0052,0.0335,0.001,0.58,0.001,0.1132,0.6853,0.0781,0.0037,0.0272,0.0194,0.033,0.001,0.0052,0.1331,0.0136,0.0152,0.0718,0.1708,0.0094,0.0189,0.0864,0.0,0.0052,0.001,0.1006,0.0063,0.0021,0.1477,0.1069,0.0016,0.0676,0.0026,0.6575,0.012,0.0299,0.0566
2025-10-18,0.1064,0.0039,0.0,0.0,0.3176,0.0016,0.1356,0.078,0.0024,0.0426,0.0024,0.5951,0.0095,0.0843,0.752,0.0504,0.0055,0.015,0.0024,0.0055,0.0,0.0032,0.1206,0.0071,0.0024,0.0717,0.108,0.0134,0.0236,0.0788,0.0,0.0024,0.0,0.0457,0.0126,0.0008,0.0906,0.104,0.0,0.0449,0.0047,0.7567,0.0229,0.0047,0.0804
2025-10-19,0.1035,0.0,0.0,0.0015,0.2207,0.003,0.1179,0.051,0.0053,0.0593,0.0023,0.4809,0.003,0.0373,0.576,0.0479,0.0008,0.0091,0.0008,0.0015,0.0008,0.0023,0.1096,0.0068,0.0015,0.0396,0.1255,0.0274,0.0632,0.032,0.0,0.0008,0.0,0.0259,0.0107,0.0015,0.0624,0.073,0.0008,0.1004,0.0046,0.6673,0.0076,0.0145,0.1613
2025-10-20,0.1384,0.0031,0.0,0.0012,0.4182,0.192,0.2194,0.038,0.0299,0.0349,0.0012,0.5229,0.0062,0.038,0.7367,0.0474,0.0019,0.0156,0.0,0.0131,0.0019,0.0019,0.1203,0.0249,0.0106,0.1109,0.1571,0.0062,0.0143,0.028,0.0,0.0006,0.0006,0.0642,0.0069,0.0006,0.0673,0.1122,0.0,0.0816,0.005,0.4113,0.0106,0.0118,0.0405
2025-10-21,0.1082,0.0046,0.0,0.0,0.4331,0.0077,0.251,0.1015,0.0056,0.0148,0.0005,0.8408,0.0112,0.0816,0.9796,0.0342,0.0015,0.0321,0.0,0.0087,0.001,0.0036,0.1459,0.0148,0.0077,0.1326,0.101,0.0143,0.0087,0.0311,0.0,0.0026,0.0031,0.1031,0.0051,0.0194,0.1388,0.0893,0.0036,0.0816,0.0041,0.651,0.0077,0.0204,0.0505
2025-10-22,0.0934,0.0093,0.0,0.0015,0.3947,0.0144,0.2497,0.0877,0.0217,0.0186,0.0021,0.7978,0.0067,0.1512,0.9593,0.065,0.0026,0.0243,0.0015,0.0083,0.0005,0.0031,0.1847,0.0175,0.0036,0.1202,0.193,0.0129,0.0175,0.0609,0.0,0.0021,0.0052,0.1775,0.0108,0.0077,0.1471,0.0965,0.0031,0.1099,0.0093,0.6729,0.0098,0.0165,0.048
2025-10-23,0.1547,0.0026,0.0,0.0009,0.3971,0.0022,0.2937,0.0665,0.0056,0.0456,0.0009,0.9685,0.0039,0.1477,1.2057,0.2524,0.0039,0.0248,0.0048,0.0161,0.003,0.007,0.192,0.0087,0.0117,0.1043,0.2338,0.0117,0.0374,0.0534,0.0,0.0017,0.0009,0.0921,0.0065,0.0026,0.1277,0.1117,0.0039,0.0726,0.0104,0.7877,0.0087,0.0304,0.0448
2025-10-24,0.1033,0.0005,0.0,0.0,0.8953,0.003,0.536,0.2336,0.0334,0.0215,0.002,1.0859,0.003,0.1926,1.3015,0.1008,0.0015,0.0479,0.004,0.015,0.001,0.002,0.2006,0.014,0.01,0.0644,0.3139,0.0065,0.0105,0.0274,0.0,0.005,0.004,0.1228,0.0065,0.001,0.0903,0.1133,0.0,0.1198,0.0035,0.8603,0.006,0.0659,0.0858
2025-10-25,0.1017,0.0029,0.0,0.0,0.5592,0.0023,0.4092,0.1511,0.0058,0.0215,0.0093,0.8039,0.0017,0.1308,0.9062,0.0337,0.0035,0.0122,0.0,0.007,0.0023,0.0,0.1627,0.0221,0.0041,0.0488,0.1546,0.0064,0.0192,0.0262,0.0,0.0017,0.0,0.0448,0.0035,0.0041,0.0924,0.1139,0.0029,0.0506,0.0105,0.5807,0.007,0.0145,0.0756
2025-10-26,0.0736,0.0014,0.0014,0.0,0.7126,0.0036,0.4967,0.2287,0.0,0.0193,0.0086,0.5796,0.0014,0.05,0.6668,0.015,0.0014,0.0086,0.0,0.0071,0.0,0.0007,0.1008,0.0071,0.0064,0.0207,0.1501,0.01,0.0172,0.025,0.0,0.0,0.0,0.03,0.0064,0.0014,0.055,0.0457,0.0,0.0465,0.0043,0.3145,0.01,0.0372,0.188
2025-10-27,0.1319,0.0007,0.0027,0.0,0.6588,0.008,0.3374,0.1694,0.0295,0.0328,0.0087,0.7217,0.0,0.1393,0.859,0.0114,0.0027,0.0248,0.0,0.0074,0.0007,0.0127,0.1285,0.0087,0.0054,0.0516,0.0335,0.0114,0.0147,0.0174,0.0,0.0,0.002,0.0696,0.0114,0.0007,0.0556,0.085,0.0,0.087,0.0033,0.381,0.01,0.0549,0.0382
2025-10-28,0.2039,0.0013,0.0013,0.0,0.7318,0.0006,0.3975,0.1136,0.0045,0.0252,0.0013,1.2784,0.0,0.2626,1.4732,0.009,0.0026,0.0323,0.0181,0.0084,0.0019,0.0136,0.2226,0.0097,0.0065,0.069,0.1723,0.011,0.0116,0.0103,0.0,0.0026,0.0052,0.0619,0.0071,0.0019,0.1304,0.1342,0.0013,0.14,0.0032,0.5492,0.0148,0.0258,0.0439
2025-10-29,0.1473,0.0022,0.0,0.0,0.7177,0.0,0.4075,0.1699,0.0371,0.0188,0.0022,1.2052,0.0,0.1887,1.438,0.0226,0.0027,0.021,0.0317,0.007,0.0027,0.0156,0.1806,0.0086,0.0043,0.0559,0.122,0.0065,0.0108,0.0086,0.0,0.0027,0.0032,0.0586,0.0075,0.0,0.1339,0.0801,0.0,0.1301,0.0032,0.5811,0.0108,0.0129,0.0581
2025-10-30,0.1546,0.0052,0.0,0.0,0.9197,0.0028,0.4814,0.1774,0.0199,0.0123,0.0005,1.1374,0.0005,0.1333,1.3267,0.0237,0.0028,0.0128,0.0038,0.0194,0.0019,0.0057,0.1712,0.0043,0.0133,0.0655,0.1594,0.0071,0.0057,0.0114,0.0,0.0028,0.0057,0.0617,0.0047,0.0014,0.0953,0.0598,0.0,0.1504,0.0028,0.6565,0.01,0.0256,0.1058
2025-10-31,0.0837,0.0,0.0,0.0006,0.5696,0.0006,0.437,0.1583,0.0037,0.0153,0.0018,1.6972,0.0012,0.1882,1.99,0.1772,0.0031,0.0306,0.0018,0.0092,0.0006,0.0275,0.2396,0.0079,0.0067,0.0972,0.1497,0.0061,0.0067,0.0128,0.0,0.0024,0.0024,0.0623,0.0067,0.0043,0.1063,0.2426,0.0024,0.1235,0.0024,0.5617,0.0128,0.0134,0.0862
2025-11-01,0.1352,0.0006,0.0,0.0006,0.3801,0.0013,0.1847,0.114,0.0238,0.0232,0.0013,1.1196,0.0006,0.1847,1.3231,0.0382,0.0019,0.0138,0.0056,0.0081,0.0006,0.0031,0.1234,0.0094,0.0063,0.047,0.149,0.0069,0.0144,0.0182,0.0,0.0,0.0,0.0432,0.0088,0.0056,0.0645,0.2104,0.0019,0.0576,0.0019,0.4051,0.0094,0.015,0.0745
2025-11-02,0.1359,0.0,0.0,0.0,0.1899,0.0025,0.1359,0.0565,0.0041,0.0123,0.0074,0.754,0.0,0.077,0.876,0.0409,0.0016,0.0082,0.0,0.0016,0.0,0.0025,0.1171,0.0115,0.0008,0.0205,0.2448,0.0131,0.0057,0.0213,0.0,0.0016,0.0,0.0385,0.0074,0.0074,0.0589,0.1744,0.0074,0.0409,0.0025,0.4322,0.0106,0.0188,0.0418
2025-11-03,0.08,0.0015,0.0,0.0,0.4023,0.0008,0.2068,0.1019,0.0091,0.0317,0.0008,1.1404,0.0,0.0498,1.2883,0.086,0.0045,0.0204,0.0008,0.0128,0.006,0.0257,0.0906,0.0045,0.006,0.074,0.0589,0.0083,0.0098,0.0091,0.0,0.0008,0.0053,0.0408,0.0098,0.0181,0.0981,0.0792,0.0174,0.1276,0.0023,0.5834,0.0091,0.0302,0.1064
2025-11-04,0.2268,0.0017,0.0,0.0,0.4664,0.0006,0.3191,0.0917,0.0189,0.0178,0.0039,1.1808,0.0011,0.1162,1.3999,0.0556,0.0022,0.0411,0.0,0.0339,0.0011,0.0089,0.1356,0.0239,0.01,0.0834,0.0762,0.0095,0.0111,0.0083,0.0,0.0011,0.0067,0.0789,0.0122,0.0222,0.1384,0.1657,0.0156,0.1179,0.0044,0.4837,0.0078,0.0133,0.0534
2025-11-05,0.1285,0.0035,0.0,0.0,0.6281,0.0014,0.3613,0.2133,0.0382,0.041,0.0021,1.1257,0.0188,0.107,1.3042,0.0195,0.0035,0.0188,0.0,0.0264,0.0021,0.0167,0.1251,0.0153,0.0118,0.0382,0.1459,0.0035,0.0118,0.0104,0.0,0.0014,0.0049,0.0618,0.0111,0.0097,0.1334,0.0889,0.0069,0.1202,0.0042,0.4551,0.0056,0.0063,0.0445
2025-11-06,0.12,0.0263,0.0,0.0005,0.548,0.002,0.3333,0.1805,0.0054,0.0259,0.0024,1.5521,0.0156,0.1366,1.7824,0.0098,0.0024,0.0049,0.0034,0.019,0.0024,0.0034,0.2898,0.0107,0.0127,0.0698,0.1122,0.022,0.022,0.0078,0.0005,0.001,0.0034,0.0834,0.0073,0.0015,0.0951,0.0825,0.0,0.1195,0.0351,0.5875,0.0098,0.0151,0.041
2025-11-07,0.0689,0.0006,0.0006,0.0006,0.4003,0.0,0.223,0.1101,0.0278,0.0226,0.0017,1.7974,0.0012,0.1605,2.0448,0.0145,0.0046,0.0307,0.0035,0.011,0.0017,0.0046,0.1842,0.0098,0.0081,0.1019,0.157,0.0139,0.011,0.0058,0.0,0.0023,0.0023,0.1599,0.0104,0.0081,0.1715,0.1883,0.0064,0.2074,0.088,0.4895,0.0046,0.0058,0.2039
2025-11-08,0.0482,0.0,0.0,0.0007,0.2591,0.002,0.1394,0.1031,0.002,0.0218,0.002,1.4565,0.0,0.1044,1.6541,0.0357,0.0026,0.002,0.0033,0.0053,0.0007,0.0013,0.1328,0.0324,0.0033,0.1084,0.0773,0.0139,0.0112,0.0139,0.0,0.0059,0.0,0.0469,0.0119,0.0046,0.2961,0.1646,0.0,0.1038,0.0106,0.4659,0.0086,0.0093,0.0872
2025-11-09,0.0414,0.0015,0.0,0.0015,0.2926,0.0051,0.2272,0.0893,0.0044,0.0334,0.0007,0.9801,0.0015,0.0646,1.1165,0.0247,0.0029,0.0015,0.0007,0.0058,0.0007,0.0044,0.0784,0.0341,0.0029,0.0566,0.0269,0.0312,0.0218,0.0102,0.0007,0.0015,0.0,0.0298,0.0065,0.0022,0.0457,0.0777,0.0007,0.1917,0.0065,0.3187,0.0145,0.0138,0.0726
2025-11-10,0.0746,0.0,0.0,0.0,0.3539,0.0017,0.2495,0.0655,0.0497,0.029,0.0083,1.6793,0.0008,0.2976,2.0142,0.0066,0.005,0.0506,0.0041,0.034,0.0017,0.0041,0.1318,0.0174,0.0298,0.053,0.1326,0.0041,0.0083,0.0116,0.0008,0.0008,0.0025,0.0497,0.0099,0.0058,0.0655,0.1848,0.0041,0.1426,0.0166,0.2752,0.0099,0.0282,0.0472
2025-11-11,0.0863,0.0058,0.0,0.0,0.5029,0.0,0.2911,0.1749,0.0127,0.0397,0.0023,1.5857,0.0012,0.2716,1.9953,0.0069,0.0029,0.0357,0.0,0.0178,0.0081,0.004,0.0978,0.0063,0.0155,0.0736,0.0679,0.0069,0.0253,0.0075,0.0,0.0,0.0,0.0564,0.0086,0.0023,0.0892,0.122,0.0017,0.1277,0.004,0.3009,0.0069,0.0132,0.0995
2025-11-12,0.1146,0.0049,0.0,0.0,0.3608,0.0005,0.2341,0.1136,0.0573,0.0335,0.0024,1.4423,0.151,0.1457,1.7458,0.0287,0.0024,0.0369,0.0005,0.0248,0.001,0.0,0.169,0.0102,0.018,0.0641,0.0524,0.0189,0.0243,0.018,0.0005,0.0034,0.0053,0.0549,0.0087,0.0024,0.0879,0.0811,0.0,0.0894,0.001,0.4623,0.0092,0.0131,0.0835
